"","Cust_id","Annual_Income_Lacs","Twitter User","Number of Vehicles","Gender","Married","Daily hours of work","Affluent_Lifestyle","No of Dependents","Urban_residence","Social","Outstation_Travel_last_year"
"10413",2628,23.3,0,1,0,1,7,0,8,1,1,4
"10414",8438,24.1,0,3,0,1,6,1,7,1,1,9
"10415",8184,24.2,0,1,0,1,6,1,5,1,1,5
"10416",868,24.2,0,3,0,1,7,0,2,1,1,8
"10417",8138,24.4,0,5,0,1,6,1,7,1,1,3
"10418",9265,24.5,0,1,0,1,7,1,6,1,1,2
"10419",1040,24.9,0,5,0,1,6,0,6,1,1,8
"10420",1469,25,0,4,0,1,5,0,7,1,1,3
"10421",3028,25.1,0,1,0,1,7,0,3,1,1,9
"10422",5654,25.2,0,3,0,1,8,1,3,1,1,6
"10423",6929,25.9,0,5,0,1,5,1,3,1,1,3
"10424",4368,26,0,1,0,1,6,0,1,1,1,6
"10425",3910,26.2,0,2,0,1,8,0,1,1,1,5
"10426",1700,26.3,0,2,0,1,6,0,4,1,1,4
"10427",1942,26.6,0,4,0,1,8,0,4,1,1,7
"10428",5014,26.7,0,4,0,1,6,0,1,1,1,8
"10429",7146,26.9,0,3,0,1,6,1,6,1,1,2
"10430",135,27.1,0,4,0,1,7,0,1,1,1,4
"10431",4008,27.5,0,1,0,1,8,0,3,1,1,8
"10432",840,27.7,0,3,0,1,5,0,7,1,1,2
"10433",3808,27.7,0,4,0,1,5,0,2,1,1,5
"10434",3074,27.9,0,3,0,1,6,0,6,1,1,5
"10435",769,28.3,0,3,0,1,6,0,5,1,1,2
"10436",3512,29.1,0,2,0,1,7,0,4,1,1,3
"10437",3214,29.2,0,5,0,1,5,0,7,1,1,5
"10438",8986,29.3,0,4,0,1,8,1,5,1,1,10
"10439",8970,29.6,0,4,0,1,7,1,8,1,1,0
"10440",1311,29.7,0,1,0,1,8,0,1,1,1,1
"10441",7189,0.5,0,4,0,1,8,1,8,1,1,0
"10442",4890,0.6,0,2,0,1,5,0,1,1,1,2
"10443",10685,1.7,0,1,0,1,5,1,5,1,1,3
"10444",9047,1.8,0,5,0,1,8,1,1,1,1,1
"10445",9906,1.9,0,5,0,1,8,1,4,1,1,2
"10446",458,2.1,0,2,0,1,5,0,5,1,1,3
"10447",7772,2.2,0,2,0,1,8,1,2,1,1,4
"10448",6308,2.2,0,2,0,1,6,1,2,1,1,8
"10449",3940,2.7,0,2,0,1,5,0,3,1,1,5
"10450",4348,2.8,0,1,0,1,6,0,5,1,1,3
"10451",9157,3.2,0,3,0,1,8,1,5,1,1,2
"10452",8623,3.4,0,1,0,1,5,1,4,1,1,2
"10453",4038,3.6,0,5,0,1,8,0,7,1,1,9
"10454",2722,3.7,0,2,0,1,8,0,4,1,1,7
"10455",2492,3.7,0,3,0,1,7,0,4,1,1,2
"10456",5912,3.7,0,5,0,1,5,1,5,1,1,7
"10457",5702,4,0,2,0,1,7,1,8,1,1,4
"10458",3446,4,0,2,0,1,5,0,3,1,1,3
"10459",3844,4.8,0,3,0,1,6,0,1,1,1,1
"10460",8474,5.2,0,5,0,1,8,1,5,1,1,6
"10461",1888,5.3,0,3,0,1,5,0,7,1,1,2
"10462",1150,5.5,0,2,0,1,5,0,6,1,1,8
"10463",292,5.7,0,4,0,1,6,0,5,1,1,6
"10464",2001,5.9,0,2,0,1,7,0,5,1,1,1
"10465",10584,6.2,0,4,0,1,8,1,4,1,1,0
"10466",3178,6.8,0,1,0,1,8,0,5,1,1,5
"10467",9739,7.3,0,5,0,1,8,1,6,1,1,1
"10468",7595,7.3,0,2,0,1,7,1,8,1,1,4
"10469",4397,7.4,0,5,0,1,7,0,1,1,1,3
"10470",8940,7.4,0,4,0,1,7,1,7,1,1,8
"10471",9755,7.5,0,4,0,1,8,1,4,1,1,0
"10472",10220,7.5,0,1,0,1,7,1,1,1,1,3
"10473",3347,7.6,0,4,0,1,8,0,4,1,1,4
"10474",7050,7.8,0,5,0,1,6,1,6,1,1,0
"10475",4665,8.2,0,5,0,1,6,0,6,1,1,4
"10476",99,8.5,0,2,0,1,6,0,7,1,1,4
"10477",10636,8.5,0,5,0,1,7,1,8,1,1,5
"10478",5852,8.6,0,1,0,1,6,1,8,1,1,3
"10479",875,8.7,0,2,0,1,8,0,8,1,1,0
"10480",8127,8.8,0,5,0,1,6,1,7,1,1,0
"10481",5675,8.8,0,1,0,1,5,1,3,1,1,2
"10482",3836,9.1,0,4,0,1,8,0,7,1,1,4
"10483",3276,9.4,0,2,0,1,5,0,4,1,1,0
"10484",3776,9.8,0,1,0,1,7,0,2,1,1,7
"10485",4466,9.9,0,1,0,1,8,0,2,1,1,0
"10486",5450,10.3,0,2,0,1,7,1,8,1,1,2
"10487",10474,11.1,0,5,0,1,7,1,7,1,1,7
"10488",8165,11.2,0,2,0,1,6,1,1,1,1,0
"10489",5359,11.2,0,5,0,1,5,0,8,1,1,1
"10490",8704,11.4,0,5,0,1,7,1,2,1,1,10
"10491",1840,11.6,0,1,0,1,5,0,1,1,1,4
"10492",4486,11.7,0,4,0,1,5,0,6,1,1,5
"10493",8952,12.4,0,1,0,1,6,1,8,1,1,3
"10494",398,12.7,0,3,0,1,7,0,7,1,1,0
"10495",3933,13.4,0,3,0,1,6,0,5,1,1,2
"10496",1240,13.4,0,5,0,1,5,0,7,1,1,6
"10497",10042,14,0,3,0,1,6,1,1,1,1,4
"10498",8638,14.1,0,5,0,1,5,1,8,1,1,3
"10499",42,15.9,0,1,0,1,6,0,5,1,1,4
"10500",6770,16,0,4,0,1,7,1,5,1,1,7
"10501",1370,16,0,5,0,1,7,0,5,1,1,3
"10502",1706,16.3,0,2,0,1,5,0,3,1,1,6
"10503",10340,17.1,0,4,0,1,6,1,2,1,1,10
"10504",2654,17.2,0,2,0,1,8,0,8,1,1,5
"10505",10652,17.5,0,2,0,1,7,1,8,1,1,9
"10506",1124,17.6,0,5,0,1,5,0,2,1,1,9
"10507",10108,17.7,0,3,0,1,6,1,7,1,1,5
"10508",6534,17.8,0,2,0,1,8,1,1,1,1,10
"10509",4855,18.5,0,4,0,1,8,0,6,1,1,2
"10510",4443,18.9,0,1,0,1,6,0,5,1,1,1
"10511",10728,19.1,0,1,0,1,8,1,6,1,1,5
"10512",546,19.3,0,5,0,1,6,0,4,1,1,4
"10513",5236,19.8,0,2,0,1,8,0,3,1,1,8
"10514",6625,19.8,0,4,0,1,5,1,1,1,1,1
"10515",3790,20.3,0,1,0,1,6,0,4,1,1,0
"10516",1835,20.6,0,4,0,1,5,0,5,1,1,3
"10517",6123,20.7,0,3,0,1,7,1,2,1,1,3
"10518",2404,21.2,0,1,0,1,6,0,7,1,1,0
"10519",6796,21.6,0,3,0,1,6,1,3,1,1,10
"10520",298,21.8,0,4,0,1,6,0,8,1,1,2
"10521",5860,22.5,0,2,0,1,8,1,5,1,1,3
"10522",3275,22.5,0,2,0,1,5,0,4,1,1,0
"10523",7878,23.1,0,5,0,1,6,1,7,1,1,7
"10524",58,24.4,0,1,0,1,5,0,5,1,1,9
"10525",1356,24.4,0,2,0,1,6,0,6,1,1,0
"10526",2854,24.4,0,4,0,1,8,0,8,1,1,7
"10527",6266,24.7,0,3,0,1,8,1,5,1,1,0
"10528",3460,24.9,0,4,0,1,6,0,8,1,1,4
"10529",1078,25.7,0,5,0,1,8,0,7,1,1,9
"10530",8237,25.8,0,1,0,1,7,1,2,1,1,4
"10531",8674,26.3,0,4,0,1,5,1,8,1,1,9
"10532",9686,26.9,0,5,0,1,5,1,2,1,1,3
"10533",7074,27,0,4,0,1,7,1,6,1,1,6
"10534",4426,27,0,5,0,1,8,0,7,1,1,10
"10535",10854,27.3,0,2,0,1,6,1,1,1,1,8
"10536",837,27.7,0,2,0,1,7,0,2,1,1,1
"10537",1408,27.7,0,2,0,1,5,0,4,1,1,7
"10538",3410,28.2,0,4,0,1,5,0,4,1,1,7
"10539",8031,28.3,0,4,0,1,7,1,8,1,1,3
"10540",5772,28.7,0,1,0,1,6,1,8,1,1,0
"10541",10024,29.4,0,2,0,1,8,1,8,1,1,1
"10542",2746,29.8,0,2,0,1,7,0,3,1,1,8
"10543",4328,0.7,0,3,0,1,6,0,6,1,1,3
"10544",7066,1.3,0,1,0,1,7,1,7,1,1,6
"10545",6243,1.4,0,3,0,1,7,1,4,1,1,1
"10546",9636,2,0,4,0,1,8,1,1,1,1,6
"10547",4700,2.2,0,2,0,1,6,0,6,1,1,0
"10548",492,2.8,0,5,0,1,7,0,2,1,1,0
"10549",1430,3,0,2,0,1,7,0,1,1,1,9
"10550",8339,3.2,0,1,0,1,8,1,3,1,1,2
"10551",4796,3.2,0,4,0,1,7,0,6,1,1,4
"10552",2280,3.5,0,2,0,1,5,0,5,1,1,2
"10553",6406,3.6,0,1,0,1,7,1,2,1,1,1
"10554",7132,3.6,0,2,0,1,6,1,6,1,1,3
"10555",10062,4,0,2,0,1,6,1,3,1,1,5
"10556",1922,4.1,0,3,0,1,6,0,7,1,1,10
"10557",3743,4.4,0,2,0,1,8,0,6,1,1,4
"10558",8608,4.6,0,5,0,1,8,1,4,1,1,6
"10559",10796,4.7,0,2,0,1,5,1,1,1,1,4
"10560",5345,5,0,1,0,1,8,0,5,1,1,1
"10561",5008,5.4,0,4,0,1,6,0,2,1,1,0
"10562",854,5.4,0,1,0,1,5,0,1,1,1,5
"10563",5433,5.4,0,3,0,1,6,1,7,1,1,0
"10564",9164,5.6,0,4,0,1,5,1,7,1,1,4
"10565",6036,5.6,0,3,0,1,8,1,8,1,1,5
"10566",10627,5.9,0,2,0,1,6,1,3,1,1,4
"10567",2004,6.1,0,2,0,1,5,0,6,1,1,2
"10568",4960,6.1,0,1,0,1,7,0,6,1,1,8
"10569",3188,6.2,0,5,0,1,5,0,2,1,1,7
"10570",6182,6.3,0,5,0,1,6,1,6,1,1,9
"10571",2505,6.5,0,1,0,1,5,0,7,1,1,3
"10572",10438,6.7,0,1,0,1,7,1,4,1,1,9
"10573",5959,7.1,0,5,0,1,8,1,2,1,1,3
"10574",5468,7.8,0,3,0,1,7,1,3,1,1,8
"10575",7975,7.8,0,3,0,1,7,1,5,1,1,0
"10576",263,8.3,0,3,0,1,5,0,2,1,1,1
"10577",5058,8.6,0,5,0,1,6,0,2,1,1,2
"10578",6448,9.1,0,4,0,1,7,1,8,1,1,6
"10579",5441,9.4,0,4,0,1,6,1,4,1,1,0
"10580",5030,9.4,0,5,0,1,7,0,2,1,1,5
"10581",3988,9.4,0,4,0,1,7,0,8,1,1,3
"10582",4366,10.4,0,1,0,1,6,0,3,1,1,0
"10583",8806,11.1,0,2,0,1,5,1,6,1,1,3
"10584",6012,11.3,0,4,0,1,7,1,2,1,1,6
"10585",6776,12,0,3,0,1,7,1,8,1,1,7
"10586",3029,12,0,3,0,1,6,0,6,1,1,2
"10587",6874,12.4,0,4,0,1,5,1,5,1,1,2
"10588",360,13,0,5,0,1,5,0,6,1,1,2
"10589",7768,13.5,0,5,0,1,7,1,1,1,1,10
"10590",1984,13.7,0,5,0,1,5,0,1,1,1,1
"10591",6402,13.9,0,3,0,1,7,1,5,1,1,4
"10592",7400,14,0,1,0,1,8,1,7,1,1,1
"10593",2968,14.3,0,2,0,1,7,0,2,1,1,1
"10594",4942,14.6,0,4,0,1,6,0,2,1,1,0
"10595",9916,14.7,0,2,0,1,5,1,1,1,1,7
"10596",1749,15,0,5,0,1,6,0,2,1,1,4
"10597",9584,15.2,0,1,0,1,7,1,2,1,1,10
"10598",2610,15.6,0,5,0,1,5,0,1,1,1,1
"10599",7712,15.9,0,4,0,1,7,1,2,1,1,5
"10600",7156,16.1,0,4,0,1,5,1,4,1,1,1
"10601",8038,16.4,0,5,0,1,6,1,1,1,1,1
"10602",9310,16.6,0,5,0,1,5,1,2,1,1,3
"10603",261,16.6,0,1,0,1,7,0,3,1,1,4
"10604",8046,16.7,0,3,0,1,7,1,1,1,1,7
"10605",5899,16.7,0,5,0,1,8,1,3,1,1,0
"10606",4350,16.8,0,2,0,1,7,0,5,1,1,10
"10607",8622,17,0,1,0,1,6,1,4,1,1,3
"10608",6356,17.4,0,4,0,1,6,1,3,1,1,1
"10609",7012,17.7,0,3,0,1,8,1,2,1,1,6
"10610",942,17.8,0,4,0,1,6,0,1,1,1,3
"10611",834,18.1,0,4,0,1,7,0,5,1,1,9
"10612",10734,18.1,0,2,0,1,7,1,2,1,1,1
"10613",6198,19,0,3,0,1,6,1,1,1,1,9
"10614",2451,19.1,0,5,0,1,5,0,4,1,1,1
"10615",1312,19.2,0,5,0,1,8,0,5,1,1,2
"10616",9704,19.3,0,1,0,1,6,1,3,1,1,4
"10617",2321,19.3,0,3,0,1,8,0,8,1,1,0
"10618",8014,19.6,0,4,0,1,8,1,8,1,1,7
"10619",260,19.7,0,2,0,1,7,0,4,1,1,8
"10620",10437,19.7,0,3,0,1,7,1,4,1,1,4
"10621",4264,21,0,2,0,1,6,0,6,1,1,10
"10622",1355,21.1,0,2,0,1,7,0,4,1,1,4
"10623",115,21.4,0,4,0,1,7,0,6,1,1,3
"10624",7555,21.5,0,2,0,1,6,1,6,1,1,0
"10625",5410,21.7,0,2,0,1,6,0,2,1,1,1
"10626",4804,21.9,0,3,0,1,6,0,7,1,1,2
"10627",5420,22.6,0,2,0,1,5,1,8,1,1,0
"10628",1152,23.3,0,5,0,1,6,0,2,1,1,6
"10629",4554,23.6,0,4,0,1,7,0,8,1,1,1
"10630",6064,23.9,0,1,0,1,5,1,4,1,1,9
"10631",4294,24,0,1,0,1,8,0,2,1,1,6
"10632",3081,24.3,0,2,0,1,5,0,6,1,1,0
"10633",284,24.9,0,3,0,1,6,0,6,1,1,0
"10634",1002,25,0,5,0,1,8,0,1,1,1,3
"10635",2414,25.7,0,2,0,1,8,0,5,1,1,8
"10636",2399,25.8,0,2,0,1,7,0,6,1,1,4
"10637",1786,26,0,5,0,1,7,0,5,1,1,7
"10638",3987,26.2,0,1,0,1,7,0,2,1,1,1
"10639",4626,26.4,0,5,0,1,7,0,5,1,1,7
"10640",7857,26.4,0,3,0,1,5,1,7,1,1,4
"10641",754,26.4,0,1,0,1,6,0,2,1,1,9
"10642",6640,26.8,0,1,0,1,5,1,3,1,1,5
"10643",6020,26.9,0,1,0,1,6,1,4,1,1,3
"10644",5630,27.1,0,3,0,1,7,1,4,1,1,2
"10645",177,27.2,0,1,0,1,7,0,6,1,1,2
"10646",857,27.2,0,3,0,1,5,0,4,1,1,0
"10647",1633,28.1,0,2,0,1,6,0,4,1,1,2
"10648",7067,28.4,0,2,0,1,8,1,2,1,1,2
"10649",952,28.8,0,3,0,1,8,0,4,1,1,9
"10650",7250,29,0,4,0,1,7,1,8,1,1,4
"10651",277,29.4,0,2,0,1,8,0,7,1,1,1
"10652",9416,29.4,0,2,0,1,6,1,8,1,1,9
"10653",1737,29.5,0,5,0,1,7,0,6,1,1,3
"10654",891,0.2,0,1,0,1,5,0,3,1,1,4
"10655",6992,0.5,0,5,0,1,8,1,3,1,1,7
"10656",9352,1.4,0,1,0,1,5,1,3,1,1,6
"10657",825,1.8,0,3,0,1,6,0,8,1,1,4
"10658",476,1.9,0,1,0,1,7,0,6,1,1,9
"10659",8186,2,0,3,0,1,8,1,5,1,1,5
"10660",1084,2.1,0,1,0,1,7,0,3,1,1,9
"10661",120,2.2,0,3,0,1,6,0,3,1,1,4
"10662",1211,2.3,0,4,0,1,6,0,7,1,1,4
"10663",7478,2.4,0,2,0,1,5,1,7,1,1,7
"10664",1704,2.5,0,3,0,1,7,0,3,1,1,1
"10665",9828,2.7,0,2,0,1,5,1,2,1,1,0
"10666",4230,3.2,0,3,0,1,7,0,3,1,1,7
"10667",2874,3.3,0,4,0,1,8,0,7,1,1,1
"10668",3948,3.4,0,4,0,1,7,0,6,1,1,5
"10669",8225,3.7,0,2,0,1,5,1,6,1,1,3
"10670",10232,3.9,0,5,0,1,8,1,6,1,1,9
"10671",5224,4.2,0,5,0,1,5,0,8,1,1,9
"10672",1034,4.5,0,4,0,1,6,0,1,1,1,6
"10673",7242,4.9,0,5,0,1,8,1,5,1,1,9
"10674",8408,5.2,0,5,0,1,6,1,1,1,1,6
"10675",1673,5.6,0,3,0,1,7,0,2,1,1,0
"10676",5133,5.7,0,3,0,1,6,0,8,1,1,1
"10677",1660,5.8,0,3,0,1,6,0,6,1,1,10
"10678",867,5.9,0,2,0,1,7,0,1,1,1,3
"10679",6371,6.1,0,3,0,1,8,1,8,1,1,0
"10680",6579,6.3,0,1,0,1,7,1,6,1,1,0
"10681",435,6.4,0,4,0,1,7,0,3,1,1,2
"10682",4506,6.7,0,5,0,1,8,0,8,1,1,2
"10683",1226,7.1,0,1,0,1,8,0,8,1,1,10
"10684",7387,7.2,0,1,0,1,6,1,4,1,1,2
"10685",4086,8.2,0,2,0,1,6,0,1,1,1,9
"10686",5540,8.3,0,1,0,1,8,1,8,1,1,8
"10687",8322,8.4,0,3,0,1,5,1,6,1,1,2
"10688",7114,9,0,4,0,1,8,1,1,1,1,5
"10689",4,9.7,0,3,0,1,7,0,1,1,1,4
"10690",3710,9.7,0,2,0,1,8,0,8,1,1,9
"10691",3732,10,0,1,0,1,8,0,3,1,1,9
"10692",7316,10.3,0,1,0,1,5,1,3,1,1,6
"10693",2482,10.5,0,4,0,1,5,0,3,1,1,10
"10694",2024,10.6,0,3,0,1,5,0,2,1,1,9
"10695",8864,11.2,0,3,0,1,5,1,4,1,1,5
"10696",9273,11.2,0,2,0,1,6,1,1,1,1,4
"10697",10375,11.4,0,4,0,1,7,1,8,1,1,2
"10698",10028,11.5,0,2,0,1,8,1,5,1,1,6
"10699",7381,12,0,1,0,1,7,1,2,1,1,4
"10700",8381,12.2,0,5,0,1,5,1,3,1,1,3
"10701",1748,12.4,0,3,0,1,7,0,7,1,1,10
"10702",9088,12.4,0,1,0,1,5,1,4,1,1,9
"10703",1858,12.6,0,3,0,1,7,0,4,1,1,9
"10704",8004,12.6,0,3,0,1,6,1,4,1,1,2
"10705",3962,12.8,0,3,0,1,6,0,3,1,1,4
"10706",7155,13,0,3,0,1,7,1,1,1,1,2
"10707",4288,13.1,0,4,0,1,8,0,5,1,1,5
"10708",8871,13.3,0,2,0,1,5,1,6,1,1,1
"10709",10433,13.4,0,1,0,1,6,1,6,1,1,1
"10710",8816,13.5,0,5,0,1,5,1,5,1,1,5
"10711",2499,13.7,0,1,0,1,7,0,6,1,1,0
"10712",7636,13.7,0,4,0,1,8,1,3,1,1,9
"10713",8822,14.1,0,2,0,1,6,1,8,1,1,2
"10714",9568,14.3,0,2,0,1,7,1,1,1,1,3
"10715",2928,14.9,0,1,0,1,7,0,6,1,1,9
"10716",8775,15,0,3,0,1,7,1,4,1,1,2
"10717",3822,15.4,0,4,0,1,6,0,8,1,1,0
"10718",10088,15.5,0,3,0,1,7,1,7,1,1,6
"10719",10412,16,0,5,0,1,7,1,7,1,1,5
"10720",9732,16.3,0,4,0,1,6,1,1,1,1,7
"10721",6564,16.3,0,3,0,1,6,1,7,1,1,6
"10722",9000,16.9,0,1,0,1,7,1,3,1,1,4
"10723",7099,17,0,2,0,1,7,1,5,1,1,1
"10724",5186,17.4,0,3,0,1,5,0,2,1,1,3
"10725",4618,17.9,0,2,0,1,6,0,2,1,1,0
"10726",1248,18,0,5,0,1,6,0,2,1,1,7
"10727",1304,18.2,0,2,0,1,8,0,1,1,1,6
"10728",3600,18.3,0,5,0,1,6,0,7,1,1,3
"10729",7052,18.7,0,3,0,1,5,1,8,1,1,0
"10730",2704,18.8,0,2,0,1,5,0,3,1,1,7
"10731",7996,19,0,4,0,1,6,1,4,1,1,2
"10732",8072,19.1,0,3,0,1,5,1,4,1,1,6
"10733",3286,19.4,0,1,0,1,5,0,4,1,1,9
"10734",10638,19.5,0,5,0,1,6,1,6,1,1,6
"10735",1089,19.7,0,4,0,1,8,0,5,1,1,3
"10736",1882,19.8,0,5,0,1,7,0,8,1,1,1
"10737",3588,19.8,0,3,0,1,5,0,4,1,1,0
"10738",8107,20.4,0,2,0,1,7,1,7,1,1,4
"10739",218,20.4,0,3,0,1,7,0,6,1,1,4
"10740",5009,20.4,0,4,0,1,8,0,8,1,1,4
"10741",5158,20.6,0,3,0,1,8,0,6,1,1,0
"10742",1428,20.6,0,2,0,1,6,0,8,1,1,6
"10743",6176,20.7,0,4,0,1,5,1,7,1,1,0
"10744",2440,21.1,0,1,0,1,5,0,2,1,1,8
"10745",2175,21.4,0,4,0,1,7,0,1,1,1,2
"10746",3086,21.5,0,5,0,1,7,0,4,1,1,7
"10747",724,21.6,0,1,0,1,6,0,1,1,1,9
"10748",9120,21.6,0,5,0,1,8,1,5,1,1,2
"10749",5650,21.7,0,4,0,1,6,1,6,1,1,2
"10750",10762,21.7,0,4,0,1,6,1,7,1,1,10
"10751",3520,22.6,0,4,0,1,7,0,7,1,1,4
"10752",4151,22.6,0,1,0,1,6,0,7,1,1,1
"10753",70,23,0,1,0,1,7,0,8,1,1,4
"10754",1170,23.3,0,5,0,1,5,0,6,1,1,7
"10755",10620,23.5,0,2,0,1,8,1,4,1,1,7
"10756",7883,23.7,0,3,0,1,7,1,3,1,1,2
"10757",8591,23.8,0,5,0,1,6,1,8,1,1,3
"10758",307,23.9,0,3,0,1,6,0,8,1,1,3
"10759",1803,24.9,0,3,0,1,7,0,4,1,1,4
"10760",9617,25.4,0,2,0,1,8,1,4,1,1,3
"10761",10170,25.6,0,4,0,1,7,1,4,1,1,1
"10762",4005,25.9,0,3,0,1,6,0,4,1,1,2
"10763",6347,26.2,0,4,0,1,8,1,4,1,1,1
"10764",3075,26.7,0,4,0,1,8,0,5,1,1,1
"10765",9895,26.8,0,3,0,1,5,1,2,1,1,3
"10766",8920,27.1,0,4,0,1,7,1,5,1,1,9
"10767",3583,27.1,0,4,0,1,8,0,7,1,1,4
"10768",5660,27.2,0,2,0,1,7,1,6,1,1,6
"10769",3570,27.6,0,3,0,1,7,0,5,1,1,0
"10770",3557,28.4,0,1,0,1,5,0,6,1,1,4
"10771",4371,28.7,0,3,0,1,5,0,3,1,1,2
"10772",1805,29,0,1,0,1,7,0,5,1,1,4
"10773",5853,29.4,0,4,0,1,7,1,2,1,1,3
"10774",4228,0.6,0,5,0,1,7,0,1,1,1,0
"10775",7352,0.6,0,1,0,1,8,1,6,1,1,3
"10776",9538,1.1,0,5,0,1,5,1,3,1,1,8
"10777",5103,1.5,0,4,0,1,8,0,4,1,1,0
"10778",2201,1.8,0,2,0,1,5,0,8,1,1,4
"10779",1331,2.8,0,4,0,1,6,0,1,1,1,4
"10780",334,3.3,0,3,0,1,6,0,8,1,1,7
"10781",1190,3.4,0,5,0,1,7,0,4,1,1,10
"10782",10209,3.9,0,4,0,1,6,1,8,1,1,3
"10783",7604,4.1,0,4,0,1,6,1,7,1,1,0
"10784",2107,4.2,0,4,0,1,6,0,7,1,1,4
"10785",3310,4.6,0,4,0,1,8,0,2,1,1,9
"10786",3554,4.7,0,2,0,1,5,0,5,1,1,9
"10787",5905,5.1,0,3,0,1,5,1,4,1,1,4
"10788",9159,6.1,0,4,0,1,6,1,5,1,1,4
"10789",6186,6.3,0,5,0,1,8,1,4,1,1,8
"10790",7578,6.8,0,4,0,1,6,1,1,1,1,7
"10791",9363,7.4,0,2,0,1,5,1,5,1,1,2
"10792",2456,8.2,0,5,0,1,8,0,1,1,1,5
"10793",508,8.3,0,4,0,1,8,0,5,1,1,3
"10794",8063,8.6,0,2,0,1,6,1,8,1,1,3
"10795",10034,10,0,2,0,1,8,1,8,1,1,7
"10796",8300,10.2,0,1,0,1,7,1,8,1,1,1
"10797",3628,10.4,0,3,0,1,8,0,2,1,1,8
"10798",8762,10.7,0,3,0,1,5,1,3,1,1,2
"10799",9736,10.7,0,5,0,1,6,1,8,1,1,8
"10800",10842,10.7,0,1,0,1,8,1,6,1,1,4
"10801",7384,10.8,0,2,0,1,6,1,7,1,1,5
"10802",8233,10.8,0,3,0,1,7,1,6,1,1,2
"10803",89,11,0,4,0,1,6,0,7,1,1,1
"10804",1848,11.2,0,3,0,1,6,0,2,1,1,6
"10805",3397,11.2,0,3,0,1,7,0,5,1,1,0
"10806",7664,11.4,0,5,0,1,7,1,7,1,1,0
"10807",7394,11.5,0,4,0,1,7,1,5,1,1,3
"10808",8613,12.2,0,3,0,1,8,1,3,1,1,4
"10809",6426,12.2,0,2,0,1,7,1,7,1,1,3
"10810",10570,12.2,0,4,0,1,7,1,1,1,1,4
"10811",3469,12.6,0,5,0,1,5,0,7,1,1,0
"10812",3531,12.7,0,4,0,1,6,0,5,1,1,2
"10813",4728,12.7,0,2,0,1,5,0,1,1,1,3
"10814",10334,12.8,0,4,0,1,7,1,8,1,1,10
"10815",1191,13,0,1,0,1,7,0,8,1,1,0
"10816",7736,13.3,0,4,0,1,8,1,6,1,1,0
"10817",4754,13.8,0,3,0,1,5,0,8,1,1,10
"10818",9246,13.8,0,2,0,1,6,1,4,1,1,9
"10819",589,14,0,1,0,1,6,0,8,1,1,1
"10820",10660,14.5,0,3,0,1,5,1,7,1,1,7
"10821",7608,14.8,0,5,0,1,6,1,1,1,1,9
"10822",8744,15,0,1,0,1,8,1,8,1,1,5
"10823",9788,15,0,5,0,1,6,1,2,1,1,3
"10824",2796,15.5,0,4,0,1,5,0,4,1,1,9
"10825",5128,15.6,0,5,0,1,7,0,8,1,1,10
"10826",6492,16,0,5,0,1,6,1,8,1,1,4
"10827",9146,16.4,0,5,0,1,6,1,6,1,1,7
"10828",1434,17.2,0,5,0,1,5,0,5,1,1,4
"10829",6834,17.7,0,3,0,1,8,1,3,1,1,7
"10830",4734,17.9,0,2,0,1,5,0,3,1,1,9
"10831",3564,18.5,0,2,0,1,5,0,2,1,1,1
"10832",4930,18.6,0,3,0,1,6,0,3,1,1,9
"10833",1116,19,0,3,0,1,7,0,4,1,1,2
"10834",1363,19.2,0,3,0,1,8,0,4,1,1,3
"10835",7662,19.2,0,5,0,1,5,1,8,1,1,4
"10836",8407,19.3,0,1,0,1,6,1,1,1,1,4
"10837",2033,19.5,0,5,0,1,5,0,7,1,1,1
"10838",2206,19.7,0,2,0,1,5,0,1,1,1,9
"10839",4324,20.1,0,2,0,1,7,0,5,1,1,9
"10840",10800,20.2,0,3,0,1,8,1,7,1,1,4
"10841",9548,20.6,0,4,0,1,8,1,1,1,1,8
"10842",657,20.6,0,5,0,1,7,0,7,1,1,3
"10843",10526,20.8,0,2,0,1,5,1,4,1,1,4
"10844",7460,21.1,0,3,0,1,5,1,5,1,1,0
"10845",8897,21.4,0,4,0,1,6,1,4,1,1,3
"10846",7327,21.7,0,5,0,1,5,1,4,1,1,3
"10847",7669,21.7,0,4,0,1,7,1,6,1,1,2
"10848",1809,21.8,0,2,0,1,7,0,4,1,1,3
"10849",5092,21.9,0,5,0,1,8,0,2,1,1,2
"10850",2257,22.8,0,2,0,1,8,0,2,1,1,1
"10851",3660,23.1,0,3,0,1,6,0,1,1,1,9
"10852",10613,23.4,0,1,0,1,5,1,6,1,1,4
"10853",5831,23.6,0,4,0,1,5,1,7,1,1,1
"10854",530,24.2,0,2,0,1,6,0,7,1,1,0
"10855",1222,24.5,0,5,0,1,6,0,1,1,1,10
"10856",192,24.7,0,2,0,1,5,0,3,1,1,6
"10857",937,25.1,0,1,0,1,7,0,3,1,1,1
"10858",10710,25.6,0,4,0,1,8,1,7,1,1,3
"10859",5760,25.6,0,5,0,1,8,1,2,1,1,6
"10860",9075,25.9,0,5,0,1,5,1,4,1,1,3
"10861",8398,26.2,0,3,0,1,6,1,5,1,1,5
"10862",1506,26.3,0,3,0,1,7,0,5,1,1,10
"10863",3223,26.5,0,2,0,1,6,0,6,1,1,1
"10864",6592,28.3,0,5,0,1,8,1,8,1,1,9
"10865",1736,29.4,0,3,0,1,6,0,4,1,1,0
